# lon lat thick
1.787500000000000000e+01 5.178999999999999915e+01 2.040000000000000000e+02
1.824399999999999977e+01 5.297200000000000131e+01 2.000000000000000000e+02
1.857900000000000063e+01 5.415899999999999892e+01 1.900000000000000000e+02
1.887399999999999878e+01 5.535000000000000142e+01 1.780000000000000000e+02
1.912800000000000011e+01 5.654599999999999937e+01 1.450000000000000000e+02
1.933599999999999852e+01 5.774399999999999977e+01 1.150000000000000000e+02
1.949299999999999855e+01 5.894500000000000028e+01 1.010000000000000000e+02
1.959400000000000119e+01 6.014699999999999847e+01 9.400000000000000000e+01
1.963299999999999912e+01 6.135099999999999909e+01 1.510000000000000000e+02
1.960300000000000153e+01 6.255400000000000205e+01 1.640000000000000000e+02
1.949399999999999977e+01 6.375699999999999790e+01 1.850000000000000000e+02
1.929599999999999937e+01 6.495699999999999363e+01 1.910000000000000000e+02
1.899699999999999989e+01 6.615399999999999636e+01 1.820000000000000000e+02
1.858200000000000074e+01 6.734699999999999420e+01 9.400000000000000000e+01
1.803200000000000003e+01 6.853300000000000125e+01 9.400000000000000000e+01
1.732700000000000173e+01 6.970999999999999375e+01 9.400000000000000000e+01
1.644000000000000128e+01 7.087600000000000477e+01 9.400000000000000000e+01
1.533799999999999919e+01 7.202700000000000102e+01 9.400000000000000000e+01
1.398199999999999932e+01 7.315999999999999659e+01 9.400000000000000000e+01
1.232300000000000040e+01 7.426999999999999602e+01 9.400000000000000000e+01
1.030100000000000016e+01 7.535099999999999909e+01 9.400000000000000000e+01
7.844000000000000306e+00 7.639499999999999602e+01 9.400000000000000000e+01
4.866999999999999993e+00 7.739199999999999591e+01 9.400000000000000000e+01
1.272000000000000020e+00 7.832899999999999352e+01 9.400000000000000000e+01
-3.048999999999999932e+00 7.918999999999999773e+01 9.400000000000000000e+01
-8.191000000000000725e+00 7.995399999999999352e+01 9.400000000000000000e+01
-1.421899999999999942e+01 8.059699999999999420e+01 9.400000000000000000e+01
-2.111799999999999855e+01 8.109300000000000352e+01 9.400000000000000000e+01
-2.875100000000000122e+01 8.141599999999999682e+01 9.400000000000000000e+01
-3.683500000000000085e+01 8.154500000000000171e+01 9.400000000000000000e+01
-4.497800000000000153e+01 8.147199999999999420e+01 9.400000000000000000e+01
-5.277199999999999847e+01 8.120199999999999818e+01 9.400000000000000000e+01
-5.989600000000000080e+01 8.075199999999999534e+01 9.400000000000000000e+01
-1.672200000000000131e+01 1.455400000000000027e+01 1.070000000000000000e+02
-1.566900000000000048e+01 1.508300000000000018e+01 1.010000000000000000e+02
-1.462700000000000067e+01 1.563599999999999923e+01 9.900000000000000000e+01
-1.359600000000000009e+01 1.621300000000000097e+01 1.030000000000000000e+02
-1.257600000000000051e+01 1.681299999999999883e+01 1.100000000000000000e+02
-1.156799999999999962e+01 1.743499999999999872e+01 1.310000000000000000e+02
-1.057199999999999918e+01 1.808099999999999952e+01 1.420000000000000000e+02
-9.587999999999999190e+00 1.874800000000000111e+01 1.440000000000000000e+02
-8.617000000000000881e+00 1.943599999999999994e+01 1.430000000000000000e+02
-7.658999999999999808e+00 2.014499999999999957e+01 1.400000000000000000e+02
-6.714000000000000412e+00 2.087500000000000000e+01 1.420000000000000000e+02
-5.782000000000000028e+00 2.162399999999999878e+01 1.430000000000000000e+02
-4.863999999999999879e+00 2.239399999999999835e+01 1.520000000000000000e+02
-3.959999999999999964e+00 2.318199999999999861e+01 1.710000000000000000e+02
-3.069999999999999840e+00 2.398799999999999955e+01 1.930000000000000000e+02
-2.194999999999999840e+00 2.481299999999999883e+01 2.150000000000000000e+02
-1.334000000000000075e+00 2.565500000000000114e+01 2.380000000000000000e+02
-4.869999999999999885e-01 2.651399999999999935e+01 2.560000000000000000e+02
3.439999999999999725e-01 2.739000000000000057e+01 2.550000000000000000e+02
1.159999999999999920e+00 2.828200000000000003e+01 2.400000000000000000e+02
1.959999999999999964e+00 2.918900000000000006e+01 2.230000000000000000e+02
2.745000000000000107e+00 3.011199999999999832e+01 2.130000000000000000e+02
3.512999999999999901e+00 3.104899999999999949e+01 2.110000000000000000e+02
4.264999999999999680e+00 3.200000000000000000e+01 2.120000000000000000e+02
5.000000000000000000e+00 3.296500000000000341e+01 2.140000000000000000e+02
5.717999999999999972e+00 3.394299999999999784e+01 2.200000000000000000e+02
6.418999999999999595e+00 3.493399999999999750e+01 2.290000000000000000e+02
7.102000000000000313e+00 3.593800000000000239e+01 2.320000000000000000e+02
7.766000000000000014e+00 3.695300000000000296e+01 2.350000000000000000e+02
8.410999999999999588e+00 3.797899999999999920e+01 2.360000000000000000e+02
9.035999999999999588e+00 3.901700000000000301e+01 2.370000000000000000e+02
9.641999999999999460e+00 4.006499999999999773e+01 2.350000000000000000e+02
1.022600000000000087e+01 4.112199999999999989e+01 2.290000000000000000e+02
1.078899999999999970e+01 4.218999999999999773e+01 2.170000000000000000e+02
1.132900000000000063e+01 4.326599999999999824e+01 2.120000000000000000e+02
1.184500000000000064e+01 4.435099999999999909e+01 2.020000000000000000e+02
1.233600000000000030e+01 4.544400000000000261e+01 1.930000000000000000e+02
1.280199999999999960e+01 4.654500000000000171e+01 1.950000000000000000e+02
1.324000000000000021e+01 4.765200000000000102e+01 1.970000000000000000e+02
1.364799999999999969e+01 4.876700000000000301e+01 1.960000000000000000e+02
1.402599999999999980e+01 4.988700000000000045e+01 1.920000000000000000e+02
1.436999999999999922e+01 5.101299999999999812e+01 1.870000000000000000e+02
1.467999999999999972e+01 5.214399999999999835e+01 1.840000000000000000e+02
1.495100000000000051e+01 5.327900000000000347e+01 1.820000000000000000e+02
1.518099999999999916e+01 5.441799999999999926e+01 1.780000000000000000e+02
1.536599999999999966e+01 5.556099999999999994e+01 1.660000000000000000e+02
1.550399999999999956e+01 5.670499999999999829e+01 1.440000000000000000e+02
1.558799999999999919e+01 5.785099999999999909e+01 1.160000000000000000e+02
1.561400000000000077e+01 5.899799999999999756e+01 1.360000000000000000e+02
1.557600000000000051e+01 6.014500000000000313e+01 1.330000000000000000e+02
1.546700000000000053e+01 6.129099999999999682e+01 1.320000000000000000e+02
1.527899999999999991e+01 6.243500000000000227e+01 1.610000000000000000e+02
1.500300000000000011e+01 6.357500000000000284e+01 1.650000000000000000e+02
1.462800000000000011e+01 6.470999999999999375e+01 1.740000000000000000e+02
1.414000000000000057e+01 6.583899999999999864e+01 1.380000000000000000e+02
1.352599999999999980e+01 6.695999999999999375e+01 1.120000000000000000e+02
1.276800000000000068e+01 6.806999999999999318e+01 1.230000000000000000e+02
1.184500000000000064e+01 6.916599999999999682e+01 1.290000000000000000e+02
1.073199999999999932e+01 7.024699999999999989e+01 1.310000000000000000e+02
9.401999999999999247e+00 7.130700000000000216e+01 1.320000000000000000e+02
7.820999999999999730e+00 7.234300000000000352e+01 1.270000000000000000e+02
5.950999999999999623e+00 7.334900000000000375e+01 1.430000000000000000e+02
3.748000000000000220e+00 7.431799999999999784e+01 1.390000000000000000e+02
1.161999999999999922e+00 7.524299999999999500e+01 1.340000000000000000e+02
-1.858000000000000096e+00 7.611400000000000432e+01 9.400000000000000000e+01
-5.363000000000000433e+00 7.691899999999999693e+01 9.400000000000000000e+01
-9.398999999999999133e+00 7.764600000000000080e+01 9.400000000000000000e+01
-1.399099999999999966e+01 7.827800000000000580e+01 9.400000000000000000e+01
-1.913700000000000045e+01 7.879900000000000659e+01 9.400000000000000000e+01
-2.478399999999999892e+01 7.919299999999999784e+01 9.400000000000000000e+01
-3.082499999999999929e+01 7.944599999999999795e+01 9.400000000000000000e+01
-3.709599999999999653e+01 7.954600000000000648e+01 9.400000000000000000e+01
-4.339600000000000080e+01 7.948900000000000432e+01 9.400000000000000000e+01
-4.952000000000000313e+01 7.927899999999999636e+01 9.400000000000000000e+01
-1.665500000000000114e+01 1.684400000000000119e+01 1.030000000000000000e+02
-1.565900000000000070e+01 1.737399999999999878e+01 1.020000000000000000e+02
-1.467399999999999949e+01 1.792699999999999960e+01 1.060000000000000000e+02
-1.369999999999999929e+01 1.850199999999999889e+01 1.130000000000000000e+02
-1.273700000000000010e+01 1.909900000000000020e+01 1.350000000000000000e+02
-1.178700000000000081e+01 1.971699999999999875e+01 1.410000000000000000e+02
-1.084800000000000075e+01 2.035699999999999932e+01 1.400000000000000000e+02
-9.922000000000000597e+00 2.101699999999999946e+01 1.350000000000000000e+02
-9.009000000000000341e+00 2.169800000000000040e+01 1.330000000000000000e+02
-8.108999999999999986e+00 2.239799999999999969e+01 1.370000000000000000e+02
-7.222000000000000419e+00 2.311700000000000088e+01 1.490000000000000000e+02
-6.349000000000000199e+00 2.385500000000000043e+01 1.800000000000000000e+02
-5.488999999999999879e+00 2.461199999999999832e+01 2.030000000000000000e+02
-4.644000000000000128e+00 2.538599999999999923e+01 2.190000000000000000e+02
-3.814000000000000057e+00 2.617800000000000082e+01 2.380000000000000000e+02
-2.998000000000000220e+00 2.698699999999999832e+01 2.440000000000000000e+02
-2.197000000000000064e+00 2.781299999999999883e+01 2.420000000000000000e+02
-1.411999999999999922e+00 2.865399999999999991e+01 2.350000000000000000e+02
-6.420000000000000151e-01 2.951099999999999923e+01 2.280000000000000000e+02
1.110000000000000014e-01 3.038299999999999912e+01 2.230000000000000000e+02
8.479999999999999760e-01 3.126899999999999835e+01 2.250000000000000000e+02
1.568000000000000060e+00 3.217000000000000171e+01 2.250000000000000000e+02
2.270999999999999908e+00 3.308400000000000318e+01 2.240000000000000000e+02
2.956999999999999851e+00 3.401200000000000045e+01 2.230000000000000000e+02
3.624000000000000110e+00 3.495199999999999818e+01 2.300000000000000000e+02
4.272000000000000242e+00 3.590400000000000347e+01 2.360000000000000000e+02
4.902000000000000135e+00 3.686800000000000210e+01 2.390000000000000000e+02
5.511999999999999567e+00 3.784400000000000119e+01 2.260000000000000000e+02
6.100999999999999979e+00 3.882999999999999829e+01 2.340000000000000000e+02
6.668999999999999595e+00 3.982699999999999818e+01 2.300000000000000000e+02
7.214999999999999858e+00 4.083299999999999841e+01 2.270000000000000000e+02
7.738999999999999879e+00 4.184899999999999665e+01 2.190000000000000000e+02
8.237999999999999545e+00 4.287400000000000233e+01 2.150000000000000000e+02
8.712999999999999190e+00 4.390699999999999648e+01 2.090000000000000000e+02
9.162000000000000810e+00 4.494800000000000040e+01 2.060000000000000000e+02
9.583000000000000185e+00 4.599699999999999989e+01 1.920000000000000000e+02
9.974999999999999645e+00 4.705199999999999960e+01 1.850000000000000000e+02
1.033699999999999974e+01 4.811299999999999955e+01 1.810000000000000000e+02
1.066699999999999982e+01 4.918099999999999739e+01 1.730000000000000000e+02
1.096199999999999974e+01 5.025300000000000011e+01 1.630000000000000000e+02
1.122100000000000009e+01 5.132999999999999829e+01 1.660000000000000000e+02
1.143999999999999950e+01 5.241100000000000136e+01 1.720000000000000000e+02
1.161700000000000088e+01 5.349499999999999744e+01 1.760000000000000000e+02
1.174799999999999933e+01 5.458100000000000307e+01 1.790000000000000000e+02
1.183000000000000007e+01 5.567000000000000171e+01 1.700000000000000000e+02
1.185899999999999999e+01 5.675900000000000034e+01 1.530000000000000000e+02
1.182900000000000063e+01 5.784799999999999898e+01 1.630000000000000000e+02
1.173600000000000065e+01 5.893599999999999994e+01 1.600000000000000000e+02
1.157300000000000040e+01 6.002199999999999847e+01 1.560000000000000000e+02
1.133300000000000018e+01 6.110499999999999687e+01 1.420000000000000000e+02
1.100900000000000034e+01 6.218299999999999983e+01 1.390000000000000000e+02
1.058999999999999986e+01 6.325500000000000256e+01 1.480000000000000000e+02
1.006799999999999962e+01 6.431999999999999318e+01 1.630000000000000000e+02
9.429000000000000270e+00 6.537500000000000000e+01 1.820000000000000000e+02
8.660000000000000142e+00 6.641800000000000637e+01 1.910000000000000000e+02
7.745000000000000107e+00 6.744599999999999795e+01 1.980000000000000000e+02
6.668000000000000149e+00 6.845799999999999841e+01 1.980000000000000000e+02
5.407000000000000028e+00 6.944899999999999807e+01 1.980000000000000000e+02
3.939999999999999947e+00 7.041500000000000625e+01 1.940000000000000000e+02
2.241999999999999993e+00 7.135099999999999909e+01 1.890000000000000000e+02
2.869999999999999774e-01 7.225300000000000011e+01 1.720000000000000000e+02
-1.955000000000000071e+00 7.311499999999999488e+01 1.360000000000000000e+02
-4.511999999999999567e+00 7.392700000000000671e+01 1.140000000000000000e+02
-7.410999999999999588e+00 7.468399999999999750e+01 1.090000000000000000e+02
-1.067399999999999949e+01 7.537399999999999523e+01 1.050000000000000000e+02
-1.431300000000000061e+01 7.598799999999999955e+01 1.000000000000000000e+02
-1.832700000000000173e+01 7.651399999999999579e+01 9.400000000000000000e+01
-2.269099999999999895e+01 7.694299999999999784e+01 9.400000000000000000e+01
-2.735699999999999932e+01 7.726300000000000523e+01 1.160000000000000000e+02
-3.225000000000000000e+01 7.746599999999999397e+01 1.190000000000000000e+02
-3.727300000000000324e+01 7.754600000000000648e+01 9.400000000000000000e+01
-4.231199999999999761e+01 7.750100000000000477e+01 9.400000000000000000e+01
-4.725300000000000011e+01 7.733199999999999363e+01 9.400000000000000000e+01
-5.199099999999999966e+01 7.704399999999999693e+01 9.400000000000000000e+01
-1.671000000000000085e+01 1.910699999999999932e+01 1.080000000000000000e+02
-1.577299999999999969e+01 1.963500000000000156e+01 1.080000000000000000e+02
-1.484600000000000009e+01 2.018400000000000105e+01 1.120000000000000000e+02
-1.393099999999999916e+01 2.075499999999999901e+01 1.180000000000000000e+02
-1.302699999999999925e+01 2.134600000000000009e+01 1.250000000000000000e+02
-1.213499999999999979e+01 2.195700000000000074e+01 1.230000000000000000e+02
-1.125500000000000078e+01 2.258800000000000097e+01 1.170000000000000000e+02
-1.038799999999999990e+01 2.323900000000000077e+01 1.160000000000000000e+02
-9.534000000000000696e+00 2.390800000000000125e+01 1.250000000000000000e+02
-8.694000000000000838e+00 2.459600000000000009e+01 1.440000000000000000e+02
-7.866999999999999993e+00 2.530300000000000082e+01 1.890000000000000000e+02
-7.054000000000000270e+00 2.602700000000000102e+01 2.040000000000000000e+02
-6.254999999999999893e+00 2.676800000000000068e+01 2.210000000000000000e+02
-5.471000000000000085e+00 2.752499999999999858e+01 2.340000000000000000e+02
-4.701999999999999957e+00 2.829899999999999949e+01 2.360000000000000000e+02
-3.947999999999999954e+00 2.908899999999999864e+01 2.290000000000000000e+02
-3.209999999999999964e+00 2.989499999999999957e+01 2.260000000000000000e+02
-2.488999999999999879e+00 3.071499999999999986e+01 2.210000000000000000e+02
-1.782999999999999918e+00 3.154899999999999949e+01 2.220000000000000000e+02
-1.094999999999999973e+00 3.239800000000000324e+01 2.240000000000000000e+02
-4.249999999999999889e-01 3.325999999999999801e+01 2.280000000000000000e+02
2.280000000000000082e-01 3.413600000000000279e+01 2.290000000000000000e+02
8.629999999999999893e-01 3.502300000000000324e+01 2.260000000000000000e+02
1.477999999999999980e+00 3.592300000000000182e+01 2.290000000000000000e+02
2.073999999999999844e+00 3.683500000000000085e+01 2.330000000000000000e+02
2.649000000000000021e+00 3.775699999999999790e+01 2.320000000000000000e+02
3.204000000000000181e+00 3.869100000000000250e+01 2.300000000000000000e+02
3.737000000000000099e+00 3.963400000000000034e+01 2.250000000000000000e+02
4.246999999999999886e+00 4.058800000000000097e+01 2.190000000000000000e+02
4.733999999999999986e+00 4.154999999999999716e+01 2.140000000000000000e+02
5.195999999999999730e+00 4.252100000000000080e+01 2.100000000000000000e+02
5.633000000000000007e+00 4.350000000000000000e+01 2.070000000000000000e+02
6.043000000000000149e+00 4.448700000000000188e+01 2.080000000000000000e+02
6.424999999999999822e+00 4.548100000000000165e+01 2.010000000000000000e+02
6.777999999999999581e+00 4.648199999999999932e+01 1.900000000000000000e+02
7.099000000000000199e+00 4.748799999999999955e+01 1.830000000000000000e+02
7.386999999999999567e+00 4.850000000000000000e+01 1.700000000000000000e+02
7.639999999999999680e+00 4.951700000000000301e+01 1.580000000000000000e+02
7.855999999999999872e+00 5.053699999999999903e+01 1.490000000000000000e+02
8.032999999999999474e+00 5.156099999999999994e+01 1.570000000000000000e+02
8.166999999999999815e+00 5.258800000000000097e+01 1.700000000000000000e+02
8.256000000000000227e+00 5.361699999999999733e+01 1.820000000000000000e+02
8.295999999999999375e+00 5.464699999999999847e+01 1.850000000000000000e+02
8.282999999999999474e+00 5.567699999999999960e+01 1.750000000000000000e+02
8.212999999999999190e+00 5.670600000000000307e+01 1.630000000000000000e+02
8.082000000000000739e+00 5.773299999999999699e+01 1.580000000000000000e+02
7.884999999999999787e+00 5.875800000000000267e+01 1.590000000000000000e+02
7.613999999999999879e+00 5.977900000000000347e+01 1.590000000000000000e+02
7.264000000000000234e+00 6.079399999999999693e+01 1.710000000000000000e+02
6.826999999999999957e+00 6.180299999999999727e+01 1.740000000000000000e+02
6.293999999999999595e+00 6.280299999999999727e+01 1.840000000000000000e+02
5.657000000000000028e+00 6.379200000000000159e+01 1.940000000000000000e+02
4.905000000000000249e+00 6.476900000000000546e+01 1.970000000000000000e+02
4.027000000000000135e+00 6.573099999999999454e+01 2.040000000000000000e+02
3.008000000000000007e+00 6.667600000000000193e+01 2.070000000000000000e+02
1.836999999999999966e+00 6.759999999999999432e+01 2.080000000000000000e+02
4.969999999999999973e-01 6.850000000000000000e+01 2.100000000000000000e+02
-1.028000000000000025e+00 6.937199999999999989e+01 2.090000000000000000e+02
-2.754999999999999893e+00 7.021200000000000330e+01 2.040000000000000000e+02
-4.700000000000000178e+00 7.101500000000000057e+01 1.700000000000000000e+02
-6.881000000000000227e+00 7.177400000000000091e+01 1.590000000000000000e+02
-9.311999999999999389e+00 7.248499999999999943e+01 1.600000000000000000e+02
-1.200399999999999956e+01 7.313899999999999579e+01 1.690000000000000000e+02
-1.496199999999999974e+01 7.373099999999999454e+01 1.780000000000000000e+02
-1.818599999999999994e+01 7.425100000000000477e+01 1.860000000000000000e+02
-2.166199999999999903e+01 7.469400000000000261e+01 1.830000000000000000e+02
-2.536599999999999966e+01 7.504999999999999716e+01 1.770000000000000000e+02
-2.926000000000000156e+01 7.531399999999999295e+01 1.650000000000000000e+02
-3.329200000000000159e+01 7.548099999999999454e+01 1.530000000000000000e+02
-3.740200000000000102e+01 7.554600000000000648e+01 1.100000000000000000e+02
-4.152199999999999847e+01 7.550900000000000034e+01 1.080000000000000000e+02
-4.558299999999999841e+01 7.537099999999999511e+01 1.070000000000000000e+02
-4.952100000000000080e+01 7.513299999999999557e+01 1.050000000000000000e+02
-5.328300000000000125e+01 7.480200000000000671e+01 1.000000000000000000e+02
-5.682500000000000284e+01 7.438299999999999557e+01 9.400000000000000000e+01
-1.601800000000000068e+01 2.185900000000000176e+01 1.110000000000000000e+02
-1.515000000000000036e+01 2.240200000000000102e+01 1.130000000000000000e+02
-1.429499999999999993e+01 2.296499999999999986e+01 1.160000000000000000e+02
-1.345100000000000051e+01 2.354700000000000060e+01 1.160000000000000000e+02
-1.261899999999999977e+01 2.414799999999999969e+01 1.160000000000000000e+02
-1.180000000000000071e+01 2.476800000000000068e+01 1.160000000000000000e+02
-1.099300000000000033e+01 2.540599999999999881e+01 1.250000000000000000e+02
-1.019999999999999929e+01 2.606099999999999994e+01 1.500000000000000000e+02
-9.420999999999999375e+00 2.673400000000000176e+01 1.850000000000000000e+02
-8.656000000000000583e+00 2.742399999999999949e+01 1.970000000000000000e+02
-7.905000000000000249e+00 2.812999999999999901e+01 2.070000000000000000e+02
-7.168999999999999595e+00 2.885200000000000031e+01 2.150000000000000000e+02
-6.448000000000000398e+00 2.958999999999999986e+01 2.220000000000000000e+02
-5.743000000000000327e+00 3.034299999999999997e+01 2.280000000000000000e+02
-5.054000000000000270e+00 3.110999999999999943e+01 2.260000000000000000e+02
-4.381000000000000227e+00 3.189199999999999946e+01 2.270000000000000000e+02
-3.725000000000000089e+00 3.268800000000000239e+01 2.220000000000000000e+02
-3.087000000000000188e+00 3.349699999999999989e+01 2.190000000000000000e+02
-2.467000000000000082e+00 3.431799999999999784e+01 2.190000000000000000e+02
-1.864999999999999991e+00 3.515200000000000102e+01 2.190000000000000000e+02
-1.282999999999999918e+00 3.599799999999999756e+01 2.200000000000000000e+02
-7.199999999999999734e-01 3.685600000000000165e+01 2.200000000000000000e+02
-1.779999999999999916e-01 3.772399999999999665e+01 2.220000000000000000e+02
3.430000000000000271e-01 3.860300000000000153e+01 2.200000000000000000e+02
8.419999999999999707e-01 3.949099999999999966e+01 2.180000000000000000e+02
1.318999999999999950e+00 4.039000000000000057e+01 2.150000000000000000e+02
1.770999999999999908e+00 4.129699999999999704e+01 2.120000000000000000e+02
2.198999999999999844e+00 4.221200000000000330e+01 2.120000000000000000e+02
2.600999999999999979e+00 4.313600000000000279e+01 2.070000000000000000e+02
2.975999999999999979e+00 4.406700000000000017e+01 2.050000000000000000e+02
3.322999999999999954e+00 4.500399999999999778e+01 2.040000000000000000e+02
3.640000000000000124e+00 4.594800000000000040e+01 2.020000000000000000e+02
3.924999999999999822e+00 4.689699999999999847e+01 2.000000000000000000e+02
4.177999999999999936e+00 4.785199999999999676e+01 1.930000000000000000e+02
4.395999999999999908e+00 4.881000000000000227e+01 1.870000000000000000e+02
4.576999999999999957e+00 4.977300000000000324e+01 1.840000000000000000e+02
4.719000000000000306e+00 5.073799999999999955e+01 1.810000000000000000e+02
4.818999999999999950e+00 5.170600000000000307e+01 1.800000000000000000e+02
4.875000000000000000e+00 5.267499999999999716e+01 1.820000000000000000e+02
4.883000000000000007e+00 5.364399999999999835e+01 1.860000000000000000e+02
4.841000000000000192e+00 5.461299999999999955e+01 1.890000000000000000e+02
4.743999999999999773e+00 5.558100000000000307e+01 1.920000000000000000e+02
4.589000000000000412e+00 5.654699999999999704e+01 1.940000000000000000e+02
4.371000000000000441e+00 5.750900000000000034e+01 1.960000000000000000e+02
4.084999999999999964e+00 5.846699999999999875e+01 1.950000000000000000e+02
3.725999999999999979e+00 5.941899999999999693e+01 1.960000000000000000e+02
3.286999999999999922e+00 6.036299999999999955e+01 1.960000000000000000e+02
2.762999999999999901e+00 6.129800000000000182e+01 1.980000000000000000e+02
2.145999999999999908e+00 6.222299999999999898e+01 2.010000000000000000e+02
1.427999999999999936e+00 6.313499999999999801e+01 1.970000000000000000e+02
6.009999999999999787e-01 6.403199999999999648e+01 2.020000000000000000e+02
-3.449999999999999734e-01 6.491200000000000614e+01 2.080000000000000000e+02
-1.417999999999999927e+00 6.577200000000000557e+01 2.130000000000000000e+02
-2.629999999999999893e+00 6.660899999999999466e+01 2.160000000000000000e+02
-3.991000000000000103e+00 6.742000000000000171e+01 2.220000000000000000e+02
-5.511999999999999567e+00 6.820099999999999341e+01 2.200000000000000000e+02
-7.201999999999999957e+00 6.894899999999999807e+01 2.160000000000000000e+02
-9.071999999999999176e+00 6.965800000000000125e+01 2.090000000000000000e+02
-1.113000000000000078e+01 7.032500000000000284e+01 2.050000000000000000e+02
-1.338100000000000023e+01 7.094400000000000261e+01 1.980000000000000000e+02
-1.582799999999999940e+01 7.151000000000000512e+01 2.000000000000000000e+02
-1.846900000000000119e+01 7.201699999999999591e+01 2.030000000000000000e+02
-2.129599999999999937e+01 7.245999999999999375e+01 2.060000000000000000e+02
-2.429700000000000060e+01 7.283400000000000318e+01 2.050000000000000000e+02
-2.744900000000000162e+01 7.313299999999999557e+01 2.020000000000000000e+02
-3.072400000000000020e+01 7.335299999999999443e+01 1.960000000000000000e+02
-3.408800000000000097e+01 7.349200000000000443e+01 1.880000000000000000e+02
-3.750099999999999767e+01 7.354600000000000648e+01 1.460000000000000000e+02
-4.092000000000000171e+01 7.351600000000000534e+01 1.340000000000000000e+02
-4.430100000000000193e+01 7.340099999999999625e+01 1.280000000000000000e+02
-4.760499999999999687e+01 7.320300000000000296e+01 1.190000000000000000e+02
-5.079500000000000171e+01 7.292499999999999716e+01 1.110000000000000000e+02
-5.384000000000000341e+01 7.257200000000000273e+01 1.020000000000000000e+02
-5.671800000000000352e+01 7.214799999999999613e+01 9.400000000000000000e+01
-5.941199999999999903e+01 7.165800000000000125e+01 9.400000000000000000e+01
-6.191299999999999670e+01 7.110800000000000409e+01 9.400000000000000000e+01
-6.421899999999999409e+01 7.050300000000000011e+01 9.400000000000000000e+01
-6.632999999999999829e+01 6.984900000000000375e+01 9.400000000000000000e+01
-6.825199999999999534e+01 6.915099999999999625e+01 9.400000000000000000e+01
-6.999200000000000443e+01 6.841400000000000148e+01 9.400000000000000000e+01
-1.479899999999999949e+01 2.512500000000000000e+01 1.250000000000000000e+02
-1.401600000000000001e+01 2.569500000000000028e+01 1.300000000000000000e+02
-1.324600000000000044e+01 2.628300000000000125e+01 1.330000000000000000e+02
-1.248900000000000077e+01 2.688800000000000168e+01 1.370000000000000000e+02
-1.174499999999999922e+01 2.751000000000000156e+01 1.460000000000000000e+02
-1.101500000000000057e+01 2.814799999999999969e+01 1.660000000000000000e+02
-1.029899999999999949e+01 2.880199999999999960e+01 1.830000000000000000e+02
-9.596999999999999531e+00 2.947200000000000131e+01 1.960000000000000000e+02
-8.910000000000000142e+00 3.015700000000000003e+01 2.000000000000000000e+02
-8.239000000000000767e+00 3.085699999999999932e+01 2.100000000000000000e+02
-7.583000000000000185e+00 3.157100000000000151e+01 2.160000000000000000e+02
-6.943999999999999950e+00 3.229899999999999949e+01 2.180000000000000000e+02
-6.322000000000000064e+00 3.304099999999999682e+01 2.180000000000000000e+02
-5.716999999999999638e+00 3.379500000000000171e+01 2.140000000000000000e+02
-5.128999999999999559e+00 3.456199999999999761e+01 2.120000000000000000e+02
-4.560999999999999943e+00 3.534100000000000108e+01 2.110000000000000000e+02
-4.011000000000000121e+00 3.613199999999999790e+01 2.130000000000000000e+02
-3.480999999999999872e+00 3.693399999999999750e+01 2.160000000000000000e+02
-2.971000000000000085e+00 3.774699999999999989e+01 2.170000000000000000e+02
-2.483000000000000096e+00 3.856900000000000261e+01 2.180000000000000000e+02
-2.016000000000000014e+00 3.940200000000000102e+01 2.170000000000000000e+02
-1.572000000000000064e+00 4.024300000000000210e+01 2.150000000000000000e+02
-1.151999999999999913e+00 4.109300000000000352e+01 2.130000000000000000e+02
-7.570000000000000062e-01 4.195199999999999818e+01 2.110000000000000000e+02
-3.870000000000000107e-01 4.281799999999999784e+01 2.080000000000000000e+02
-4.399999999999999745e-02 4.369100000000000250e+01 2.070000000000000000e+02
2.710000000000000187e-01 4.457000000000000028e+01 2.060000000000000000e+02
5.560000000000000497e-01 4.545499999999999829e+01 2.060000000000000000e+02
8.100000000000000533e-01 4.634599999999999653e+01 2.040000000000000000e+02
1.032000000000000028e+00 4.724099999999999966e+01 2.010000000000000000e+02
1.219999999999999973e+00 4.814000000000000057e+01 1.970000000000000000e+02
1.372000000000000108e+00 4.904200000000000159e+01 1.970000000000000000e+02
1.485999999999999988e+00 4.994700000000000273e+01 1.890000000000000000e+02
1.560000000000000053e+00 5.085399999999999920e+01 1.840000000000000000e+02
1.590000000000000080e+00 5.176200000000000045e+01 1.840000000000000000e+02
1.576000000000000068e+00 5.267000000000000171e+01 1.850000000000000000e+02
1.512999999999999901e+00 5.357699999999999818e+01 1.880000000000000000e+02
1.399999999999999911e+00 5.448199999999999932e+01 1.940000000000000000e+02
1.231000000000000094e+00 5.538499999999999801e+01 1.980000000000000000e+02
1.004000000000000004e+00 5.628399999999999892e+01 2.020000000000000000e+02
7.149999999999999689e-01 5.717799999999999727e+01 2.040000000000000000e+02
3.589999999999999858e-01 5.806600000000000250e+01 2.010000000000000000e+02
-6.800000000000000488e-02 5.894599999999999795e+01 1.960000000000000000e+02
-5.719999999999999529e-01 5.981700000000000017e+01 1.910000000000000000e+02
-1.157000000000000028e+00 6.067699999999999960e+01 1.910000000000000000e+02
-1.830000000000000071e+00 6.152499999999999858e+01 1.950000000000000000e+02
-2.596999999999999975e+00 6.235799999999999699e+01 1.990000000000000000e+02
